frame,timestamp_iso,time_hms,raw_ax_g,raw_ay_g,raw_az_g,raw_gx_dps,raw_gy_dps,raw_gz_dps,raw_roll_deg,raw_pitch_deg,raw_yaw_deg,accel_lat_g,accel_lon_g,accel_vert_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,pitch_deg,roll_deg,yaw_deg,mag_x,mag_y,mag_z,temp_c
2522,2026-03-06T18:49:09.592000,18:49:09.592,-0.23926,1.52168,-9.37412,-4.3335,1.2207,2.1973,169.5,1.8,-49.0,-0.23926,-1.52168,9.37412,-4.3335,-1.2207,2.1973,-349.5,1.8,-49.0,207,4038,18833,32.38
2523,2026-03-06T18:49:09.692000,18:49:09.692,-0.33975,1.54561,-9.29756,-0.6714,-2.2583,1.3428,169.4,1.8,-49.2,-0.33975,-1.54561,9.29756,-0.6714,2.2583,1.3428,-349.4,1.8,-49.2,208,4015,18849,32.25
2524,2026-03-06T18:49:09.792000,18:49:09.792,-0.06699,1.66523,-9.63252,-1.8311,5.0659,3.479,169.4,1.7,-49.4,-0.06699,-1.66523,9.63252,-1.8311,-5.0659,3.479,-349.4,1.7,-49.4,247,4002,18862,32.25
2525,2026-03-06T18:49:09.892000,18:49:09.892,-0.38281,1.67002,-9.3502,-2.3804,1.8311,1.8921,169.3,1.6,-49.6,-0.38281,-1.67002,9.3502,-2.3804,-1.8311,1.8921,-349.3,1.6,-49.6,252,4032,18890,32.19
2526,2026-03-06T18:49:09.991000,18:49:09.991,0.00479,1.77051,-9.36455,-0.1221,-2.4414,2.1973,169.3,1.7,-49.8,0.00479,-1.77051,9.36455,-0.1221,2.4414,2.1973,-349.3,1.7,-49.8,209,3993,18849,32.38
2527,2026-03-06T18:49:10.091000,18:49:10.091,-0.11963,1.77529,-10.10146,3.418,3.1738,1.2207,169.5,1.4,-49.9,-0.11963,-1.77529,10.10146,3.418,-3.1738,1.2207,-349.5,1.4,-49.9,205,4006,18855,32.44
2528,2026-03-06T18:49:10.191000,18:49:10.191,-0.33496,1.62695,-9.71865,-0.4883,-1.5259,1.5259,169.8,1.6,-50.1,-0.33496,-1.62695,9.71865,-0.4883,1.5259,1.5259,-349.8,1.6,-50.1,219,4100,18863,32.38
2529,2026-03-06T18:49:10.291000,18:49:10.291,0.17227,1.73701,-9.82871,-1.2817,-0.3052,1.3428,169.6,1.5,-50.2,0.17227,-1.73701,9.82871,-1.2817,0.3052,1.3428,-349.6,1.5,-50.2,207,4100,18851,32.31
2530,2026-03-06T18:49:10.391000,18:49:10.391,-0.04785,1.74658,-9.64209,-2.6245,-1.77,0.2441,169.5,1.5,-50.3,-0.04785,-1.74658,9.64209,-2.6245,1.77,0.2441,-349.5,1.5,-50.3,196,4115,18866,32.25
2531,2026-03-06T18:49:10.491000,18:49:10.491,-0.0957,1.8375,-8.75205,-0.061,3.9673,0.7324,169.3,1.4,-50.4,-0.0957,-1.8375,8.75205,-0.061,-3.9673,0.7324,-349.3,1.4,-50.4,194,4103,18880,32.38
2532,2026-03-06T18:49:10.590000,18:49:10.590,-0.01914,2.15811,-10.11104,-7.1411,-2.9907,-0.7935,169.1,1.0,-50.2,-0.01914,-2.15811,10.11104,-7.1411,2.9907,-0.7935,-349.1,1.0,-50.2,59,4064,18892,32.38
2533,2026-03-06T18:49:10.690000,18:49:10.690,0.53594,2.02412,-9.98662,-2.0142,5.127,3.418,168.7,1.3,-50.5,0.53594,-2.02412,9.98662,-2.0142,-5.127,3.418,-348.7,1.3,-50.5,162,3941,18885,32.25
2534,2026-03-06T18:49:10.790000,18:49:10.790,0.26797,1.95713,-9.30713,2.3804,-5.0659,-2.5024,168.7,1.0,-50.5,0.26797,-1.95713,9.30713,2.3804,5.0659,-2.5024,-348.7,1.0,-50.5,69,3895,18874,32.25
2535,2026-03-06T18:49:10.890000,18:49:10.890,-0.52637,1.56475,-8.63721,4.7607,0.6104,-1.4038,169.1,1.6,-50.4,-0.52637,-1.56475,8.63721,4.7607,-0.6104,-1.4038,-349.1,1.6,-50.4,140,3980,18886,32.44
2536,2026-03-06T18:49:10.990000,18:49:10.990,0.11006,2.2873,-9.51768,-15.564,-2.1973,-1.0376,168.4,0.8,-50.2,0.11006,-2.2873,9.51768,-15.564,2.1973,-1.0376,-348.4,0.8,-50.2,64,4018,18919,32.31
2537,2026-03-06T18:49:11.090000,18:49:11.090,0.31104,1.96191,-9.90527,13.0005,5.3101,1.8921,168.5,1.3,-50.4,0.31104,-1.96191,9.90527,13.0005,-5.3101,1.8921,-348.5,1.3,-50.4,97,3778,18902,32.31
2538,2026-03-06T18:49:11.189000,18:49:11.189,0.66514,1.81836,-9.57031,-3.3569,-1.2207,-3.1738,168.8,0.8,-50.2,0.66514,-1.81836,9.57031,-3.3569,1.2207,-3.1738,-348.8,0.8,-50.2,53,3846,18855,32.31
2539,2026-03-06T18:49:11.289000,18:49:11.289,-0.11484,1.66045,-9.21621,5.0049,-3.6011,-1.2207,169.0,1.0,-50.0,-0.11484,-1.66045,9.21621,5.0049,3.6011,-1.2207,-349.0,1.0,-50.0,56,3845,18918,32.19
2540,2026-03-06T18:49:11.389000,18:49:11.389,0.04785,1.871,-9.39805,-5.9204,-2.8076,-2.0752,168.9,1.0,-49.9,0.04785,-1.871,9.39805,-5.9204,2.8076,-2.0752,-348.9,1.0,-49.9,66,3910,18885,32.31
2541,2026-03-06T18:49:11.489000,18:49:11.489,0.21533,1.9667,-9.54639,0.5493,-0.1221,-1.1597,168.6,0.9,-49.8,0.21533,-1.9667,9.54639,0.5493,0.1221,-1.1597,-348.6,0.9,-49.8,90,3796,18917,32.44
2542,2026-03-06T18:49:11.589000,18:49:11.589,0.6125,1.94277,-9.80957,-0.4272,2.5635,-1.9531,168.5,0.8,-49.6,0.6125,-1.94277,9.80957,-0.4272,-2.5635,-1.9531,-348.5,0.8,-49.6,100,3755,18890,32.31
2543,2026-03-06T18:49:11.689000,18:49:11.689,0.28232,2.08154,-9.60859,-0.061,-1.6479,-3.1738,168.7,0.5,-49.4,0.28232,-2.08154,9.60859,-0.061,1.6479,-3.1738,-348.7,0.5,-49.4,61,3742,18886,32.5
2544,2026-03-06T18:49:11.788000,18:49:11.788,0.37324,1.89014,-9.4459,0.2441,-0.061,-1.4648,168.5,0.6,-49.1,0.37324,-1.89014,9.4459,0.2441,0.061,-1.4648,-348.5,0.6,-49.1,63,3734,18850,32.57
2545,2026-03-06T18:49:11.888000,18:49:11.888,0.12441,1.95713,-9.95312,-3.2959,1.8921,-1.8921,168.5,0.4,-48.9,0.12441,-1.95713,9.95312,-3.2959,-1.8921,-1.8921,-348.5,0.4,-48.9,81,3738,18817,32.38
2546,2026-03-06T18:49:11.988000,18:49:11.988,0.27754,2.05283,-8.92432,-1.4648,-0.7935,-1.2817,168.2,0.5,-48.7,0.27754,-2.05283,8.92432,-1.4648,0.7935,-1.2817,-348.2,0.5,-48.7,78,3707,18828,32.44
2547,2026-03-06T18:49:12.088000,18:49:12.088,0.49287,1.89971,-10.54648,0.0,8.3618,-4.2114,168.2,-0.0,-48.5,0.49287,-1.89971,10.54648,0.0,-8.3618,-4.2114,-348.2,-0.0,-48.5,62,3665,18805,32.25
2548,2026-03-06T18:49:12.188000,18:49:12.188,0.43545,1.84707,-9.58467,2.5024,-1.3428,-1.4038,168.2,0.0,-48.1,0.43545,-1.84707,9.58467,2.5024,1.3428,-1.4038,-348.2,0.0,-48.1,34,3680,18843,32.44
2549,2026-03-06T18:49:12.288000,18:49:12.288,0.3541,1.94277,-9.78086,-0.2441,1.2817,-3.54,168.4,-0.3,-47.9,0.3541,-1.94277,9.78086,-0.2441,-1.2817,-3.54,-348.4,-0.3,-47.9,-10,3718,18858,32.44
2550,2026-03-06T18:49:12.388000,18:49:12.388,0.0957,1.89492,-9.35498,0.2441,0.4883,-2.3804,168.6,-0.2,-47.6,0.0957,-1.89492,9.35498,0.2441,-0.4883,-2.3804,-348.6,-0.2,-47.6,0,3725,18872,32.44
2551,2026-03-06T18:49:12.487000,18:49:12.487,0.4833,2.17725,-10.41729,-6.1035,8.0566,-1.77,168.3,-0.6,-47.4,0.4833,-2.17725,10.41729,-6.1035,-8.0566,-1.77,-348.3,-0.6,-47.4,7,3736,18855,32.38
2552,2026-03-06T18:49:12.587000,18:49:12.587,0.37324,1.90449,-9.10615,2.4414,1.2207,-1.0986,168.1,-0.5,-47.1,0.37324,-1.90449,9.10615,2.4414,-1.2207,-1.0986,-348.1,-0.5,-47.1,-34,3625,18825,32.38
2553,2026-03-06T18:49:12.687000,18:49:12.687,0.47852,2.16768,-9.8957,-3.1128,2.6245,-3.1738,168.3,-0.8,-46.9,0.47852,-2.16768,9.8957,-3.1128,-2.6245,-3.1738,-348.3,-0.8,-46.9,-25,3678,18835,32.44
2554,2026-03-06T18:49:12.787000,18:49:12.787,0.21533,2.06719,-9.221,4.2725,-2.5635,-1.8921,168.2,-1.0,-46.6,0.21533,-2.06719,9.221,4.2725,2.5635,-1.8921,-348.2,-1.0,-46.6,-60,3669,18853,32.31
2555,2026-03-06T18:49:12.887000,18:49:12.887,0.52637,1.97627,-9.31191,-1.709,4.0894,-1.9531,168.3,-1.0,-46.4,0.52637,-1.97627,9.31191,-1.709,-4.0894,-1.9531,-348.3,-1.0,-46.4,-46,3668,18810,32.44
2556,2026-03-06T18:49:12.987000,18:49:12.987,0.58379,1.85664,-11.21641,0.4883,0.4883,-3.1128,168.3,-1.3,-46.1,0.58379,-1.85664,11.21641,0.4883,-0.4883,-3.1128,-348.3,-1.3,-46.1,-111,3642,18803,32.44
2557,2026-03-06T18:49:13.086000,18:49:13.086,0.58379,2.11504,-9.94834,1.4038,8.8501,-1.4038,168.2,-2.2,-45.8,0.58379,-2.11504,9.94834,1.4038,-8.8501,-1.4038,-348.2,-2.2,-45.8,-253,3599,18785,32.31
2558,2026-03-06T18:49:13.186000,18:49:13.186,0.59336,1.99541,-9.29277,-0.4883,-12.6953,-4.6387,168.2,-2.4,-45.4,0.59336,-1.99541,9.29277,-0.4883,12.6953,-4.6387,-348.2,-2.4,-45.4,-516,3566,18783,32.5
2559,2026-03-06T18:49:13.286000,18:49:13.286,0.6125,2.03369,-8.89082,-1.4648,-3.9062,-2.2583,168.0,-1.9,-45.2,0.6125,-2.03369,8.89082,-1.4648,3.9062,-2.2583,-348.0,-1.9,-45.2,-337,3555,18742,32.44
2560,2026-03-06T18:49:13.386000,18:49:13.386,0.65078,2.13896,-10.42207,-2.9297,0.9766,-3.7842,167.9,-2.1,-44.9,0.65078,-2.13896,10.42207,-2.9297,-0.9766,-3.7842,-347.9,-2.1,-44.9,-234,3577,18754,32.38
2561,2026-03-06T18:49:13.486000,18:49:13.486,0.39717,2.14854,-9.5751,6.1035,2.6855,-1.2817,167.8,-1.8,-44.6,0.39717,-2.14854,9.5751,6.1035,-2.6855,-1.2817,-347.8,-1.8,-44.6,-206,3499,18771,32.44
2562,2026-03-06T18:49:13.586000,18:49:13.586,0.54551,1.91406,-9.70908,-3.418,-10.8032,-4.2114,168.2,-1.6,-44.3,0.54551,-1.91406,9.70908,-3.418,10.8032,-4.2114,-348.2,-1.6,-44.3,-196,3598,18739,32.31
2563,2026-03-06T18:49:13.685000,18:49:13.685,0.45459,2.07676,-8.56543,6.1035,3.1128,-1.4648,168.2,-1.5,-44.1,0.45459,-2.07676,8.56543,6.1035,-3.1128,-1.4648,-348.2,-1.5,-44.1,-113,3617,18752,32.25
2564,2026-03-06T18:49:13.785000,18:49:13.785,0.20098,1.98584,-10.06318,-5.6152,-2.9907,-3.9062,168.5,-1.5,-43.8,0.20098,-1.98584,10.06318,-5.6152,2.9907,-3.9062,-348.5,-1.5,-43.8,-150,3729,18774,32.38
2565,2026-03-06T18:49:13.885000,18:49:13.885,0.4498,2.15332,-10.52734,-2.3193,7.8735,0.4883,168.1,-1.2,-43.7,0.4498,-2.15332,10.52734,-2.3193,-7.8735,0.4883,-348.1,-1.2,-43.7,-37,3724,18789,32.38
2566,2026-03-06T18:49:13.985000,18:49:13.985,0.56943,2.07197,-9.46982,-3.1738,-3.9673,-2.3193,167.9,-1.1,-43.5,0.56943,-2.07197,9.46982,-3.1738,3.9673,-2.3193,-347.9,-1.1,-43.5,-56,3662,18804,32.31
2567,2026-03-06T18:49:14.085000,18:49:14.085,0.00957,1.99541,-8.93389,4.6997,4.8828,-2.9297,168.1,-1.2,-43.3,0.00957,-1.99541,8.93389,4.6997,-4.8828,-2.9297,-348.1,-1.2,-43.3,-83,3627,18806,32.38
2568,2026-03-06T18:49:14.185000,18:49:14.185,0.38281,2.2251,-10.08232,-8.5449,-7.6904,-1.8921,167.8,-1.4,-43.0,0.38281,-2.2251,10.08232,-8.5449,7.6904,-1.8921,-347.8,-1.4,-43.0,-203,3668,18834,32.31
2569,2026-03-06T18:49:14.285000,18:49:14.285,0.46416,2.21553,-9.65166,2.6855,9.3994,1.6479,167.7,-0.7,-43.2,0.46416,-2.21553,9.65166,2.6855,-9.3994,1.6479,-347.7,-0.7,-43.2,-75,3538,18837,32.31
2570,2026-03-06T18:49:14.384000,18:49:14.384,0.37324,1.74658,-9.51768,0.0,0.061,-3.6621,168.1,-0.6,-42.9,0.37324,-1.74658,9.51768,0.0,-0.061,-3.6621,-348.1,-0.6,-42.9,-62,3628,18845,32.44
2571,2026-03-06T18:49:14.484000,18:49:14.484,-0.57422,2.03848,-9.77607,3.7231,-5.3711,-2.3804,168.2,-0.7,-42.7,-0.57422,-2.03848,9.77607,3.7231,5.3711,-2.3804,-348.2,-0.7,-42.7,-106,3697,18881,32.31
2572,2026-03-06T18:49:14.584000,18:49:14.584,-0.0335,1.81836,-9.64688,-3.7842,-4.7607,0.8545,168.2,-0.1,-42.6,-0.0335,-1.81836,9.64688,-3.7842,4.7607,0.8545,-348.2,-0.1,-42.6,-47,3751,18895,32.44
2573,2026-03-06T18:49:14.684000,18:49:14.684,0.21533,2.04805,-9.35977,-1.2207,3.54,-0.061,168.0,-0.1,-42.7,0.21533,-2.04805,9.35977,-1.2207,-3.54,-0.061,-348.0,-0.1,-42.7,22,3670,18895,32.31
2574,2026-03-06T18:49:14.784000,18:49:14.784,-0.06221,1.95713,-9.26406,-5.9204,2.6855,-1.77,167.7,-0.3,-42.5,-0.06221,-1.95713,9.26406,-5.9204,-2.6855,-1.77,-347.7,-0.3,-42.5,-61,3654,18922,32.5
2575,2026-03-06T18:49:14.884000,18:49:14.884,0.23447,2.20117,-9.35977,-4.0283,0.4883,-0.1831,167.3,-0.4,-42.4,0.23447,-2.20117,9.35977,-4.0283,-0.4883,-0.1831,-347.3,-0.4,-42.4,-179,3487,18915,32.44
2576,2026-03-06T18:49:14.984000,18:49:14.984,0.17705,2.17725,-9.72344,3.9673,3.54,-0.9155,167.2,-0.4,-42.3,0.17705,-2.17725,9.72344,3.9673,-3.54,-0.9155,-347.2,-0.4,-42.3,-166,3391,18910,32.38
2577,2026-03-06T18:49:15.083000,18:49:15.083,-0.29668,2.06719,-9.33105,-0.6714,-7.7515,-1.6479,167.7,-0.1,-42.2,-0.29668,-2.06719,9.33105,-0.6714,7.7515,-1.6479,-347.7,-0.1,-42.2,-178,3480,18982,32.38
2578,2026-03-06T18:49:15.183000,18:49:15.183,0.37324,2.04326,-9.72344,1.2817,3.9673,-0.3052,167.5,0.2,-42.2,0.37324,-2.04326,9.72344,1.2817,-3.9673,-0.3052,-347.5,0.2,-42.2,-60,3447,18984,32.5
2579,2026-03-06T18:49:15.283000,18:49:15.283,-0.0335,1.89492,-9.63252,0.5493,-2.9907,-2.8687,167.7,0.2,-42.0,-0.0335,-1.89492,9.63252,0.5493,2.9907,-2.8687,-347.7,0.2,-42.0,-49,3441,18940,32.5
2580,2026-03-06T18:49:15.383000,18:49:15.383,-0.42588,1.99063,-9.38848,0.2441,-0.6104,-1.6479,167.8,0.3,-41.9,-0.42588,-1.99063,9.38848,0.2441,0.6104,-1.6479,-347.8,0.3,-41.9,-58,3487,18885,32.44
2581,2026-03-06T18:49:15.483000,18:49:15.483,0.10049,1.74658,-9.28799,0.0,-3.1738,-1.0376,167.8,0.6,-41.8,0.10049,-1.74658,9.28799,0.0,3.1738,-1.0376,-347.8,0.6,-41.8,-45,3496,18899,32.44
2582,2026-03-06T18:49:15.582000,18:49:15.582,0.03828,1.73701,-9.23057,2.0142,-0.8545,-1.2207,168.0,0.5,-41.7,0.03828,-1.73701,9.23057,2.0142,0.8545,-1.2207,-348.0,0.5,-41.7,-27,3533,18893,32.44
2583,2026-03-06T18:49:15.682000,18:49:15.682,-0.34932,1.55039,-10.36943,0.9155,1.0986,-0.7935,168.5,0.6,-41.6,-0.34932,-1.55039,10.36943,0.9155,-1.0986,-0.7935,-348.5,0.6,-41.6,-57,3601,18997,32.31
2584,2026-03-06T18:49:15.782000,18:49:15.782,0.20098,1.73701,-9.96748,-4.2725,-4.6997,0.2441,168.2,0.8,-41.5,0.20098,-1.73701,9.96748,-4.2725,4.6997,0.2441,-348.2,0.8,-41.5,-71,3552,19021,32.44
2585,2026-03-06T18:49:15.882000,18:49:15.882,-0.14834,1.68916,-9.42197,2.6245,-3.9673,-2.0142,168.3,1.0,-41.5,-0.14834,-1.68916,9.42197,2.6245,3.9673,-2.0142,-348.3,1.0,-41.5,-13,3451,18979,32.44
2586,2026-03-06T18:49:15.982000,18:49:15.982,-0.22969,1.65566,-9.1875,-4.6997,0.2441,-1.2207,168.2,1.2,-41.3,-0.22969,-1.65566,9.1875,-4.6997,-0.2441,-1.2207,-348.2,1.2,-41.3,75,3503,18895,32.44
2587,2026-03-06T18:49:16.082000,18:49:16.082,0.21533,2.00977,-10.01533,-5.4321,3.418,-2.1362,167.7,0.8,-41.1,0.21533,-2.00977,10.01533,-5.4321,-3.418,-2.1362,-347.7,0.8,-41.1,97,3430,18853,32.38
2588,2026-03-06T18:49:16.181000,18:49:16.181,0.21055,1.77529,-9.83828,8.3618,-2.9907,-2.0142,168.1,1.0,-41.0,0.21055,-1.77529,9.83828,8.3618,2.9907,-2.0142,-348.1,1.0,-41.0,68,3379,18851,32.63
2589,2026-03-06T18:49:16.281000,18:49:16.281,0.20098,1.59824,-9.49854,0.6104,2.2583,-3.2959,168.6,1.0,-40.7,0.20098,-1.59824,9.49854,0.6104,-2.2583,-3.2959,-348.6,1.0,-40.7,81,3516,18856,32.44
2590,2026-03-06T18:49:16.381000,18:49:16.381,-0.16748,1.43076,-9.66602,1.6479,-4.3945,-2.9297,168.9,1.2,-40.5,-0.16748,-1.43076,9.66602,1.6479,4.3945,-2.9297,-348.9,1.2,-40.5,102,3586,18979,32.38
2591,2026-03-06T18:49:16.481000,18:49:16.481,-0.15313,1.55996,-9.51289,-1.4038,0.5493,-1.77,168.9,1.4,-40.3,-0.15313,-1.55996,9.51289,-1.4038,-0.5493,-1.77,-348.9,1.4,-40.3,147,3581,18987,32.38
2592,2026-03-06T18:49:16.581000,18:49:16.581,0.0,1.69873,-9.4124,0.0,-2.9297,-3.2959,168.8,1.4,-40.1,0.0,-1.69873,9.4124,0.0,2.9297,-3.2959,-348.8,1.4,-40.1,161,3513,19024,32.44
2593,2026-03-06T18:49:16.681000,18:49:16.681,-0.17705,1.60303,-9.53203,2.0752,-0.6714,-2.5635,168.9,1.5,-39.9,-0.17705,-1.60303,9.53203,2.0752,0.6714,-2.5635,-348.9,1.5,-39.9,183,3495,18973,32.5
2594,2026-03-06T18:49:16.781000,18:49:16.781,-0.16748,1.7083,-9.45068,0.7935,-1.8311,-2.5024,169.0,1.3,-39.6,-0.16748,-1.7083,9.45068,0.7935,1.8311,-2.5024,-349.0,1.3,-39.6,154,3463,18970,32.31
2595,2026-03-06T18:49:16.880000,18:49:16.880,0.0,1.3877,-10.78574,4.0894,3.6011,-2.8687,169.1,1.5,-39.4,0.0,-1.3877,10.78574,4.0894,-3.6011,-2.8687,-349.1,1.5,-39.4,187,3453,18966,32.5
2596,2026-03-06T18:49:16.980000,18:49:16.980,-0.51201,1.52646,-9.48896,-1.709,-6.2866,-3.7842,169.4,1.3,-39.0,-0.51201,-1.52646,9.48896,-1.709,6.2866,-3.7842,-349.4,1.3,-39.0,146,3498,18985,32.44
2597,2026-03-06T18:49:17.080000,18:49:17.080,-0.15313,1.60303,-9.72344,-5.4321,-2.3193,-0.6104,169.2,1.6,-39.0,-0.15313,-1.60303,9.72344,-5.4321,2.3193,-0.6104,-349.2,1.6,-39.0,182,3496,18974,32.5
2598,2026-03-06T18:49:17.180000,18:49:17.180,0.22969,1.55996,-9.06309,-2.0752,2.4414,-2.7466,168.8,1.4,-38.7,0.22969,-1.55996,9.06309,-2.0752,-2.4414,-2.7466,-348.8,1.4,-38.7,255,3389,18940,32.57
2599,2026-03-06T18:49:17.280000,18:49:17.280,-0.07178,1.54561,-10.43164,-1.4648,4.7607,-1.709,168.8,1.3,-38.5,-0.07178,-1.54561,10.43164,-1.4648,-4.7607,-1.709,-348.8,1.3,-38.5,229,3387,18897,32.57
2600,2026-03-06T18:49:17.380000,18:49:17.380,-0.24404,1.5791,-9.71865,4.5166,-3.9062,-3.7842,168.7,1.3,-38.1,-0.24404,-1.5791,9.71865,4.5166,3.9062,-3.7842,-348.7,1.3,-38.1,152,3305,18865,32.31
2601,2026-03-06T18:49:17.480000,18:49:17.480,-0.12441,1.29199,-10.38379,0.8545,-1.0376,-2.9297,169.5,1.5,-38.0,-0.12441,-1.29199,10.38379,0.8545,1.0376,-2.9297,-349.5,1.5,-38.0,225,3440,18876,32.44
2602,2026-03-06T18:49:17.579000,18:49:17.579,-0.06221,1.27764,-9.80957,2.0752,-1.709,-1.8921,169.6,1.6,-37.7,-0.06221,-1.27764,9.80957,2.0752,1.709,-1.8921,-349.6,1.6,-37.7,259,3480,18874,32.38
2603,2026-03-06T18:49:17.679000,18:49:17.679,-0.22969,0.99531,-9.51289,-1.709,-0.7935,-3.418,170.0,1.9,-37.5,-0.22969,-0.99531,9.51289,-1.709,0.7935,-3.418,-350.0,1.9,-37.5,313,3510,18888,32.38
2604,2026-03-06T18:49:17.779000,18:49:17.779,0.00479,1.28721,-9.27363,-3.3569,-2.3193,-2.5635,169.6,2.0,-37.3,0.00479,-1.28721,9.27363,-3.3569,2.3193,-2.5635,-349.6,2.0,-37.3,335,3470,18913,32.44
2605,2026-03-06T18:49:17.880000,18:49:17.880,-0.51201,1.07188,-10.70918,5.8594,4.9438,-5.188,170.0,2.0,-37.0,-0.51201,-1.07188,10.70918,5.8594,-4.9438,-5.188,-350.0,2.0,-37.0,344,3450,18928,32.44
2606,2026-03-06T18:49:17.980000,18:49:17.980,-0.34453,0.94268,-9.78086,-1.77,-9.6436,-2.2583,170.2,2.3,-36.6,-0.34453,-0.94268,9.78086,-1.77,9.6436,-2.2583,-350.2,2.3,-36.6,263,3490,18902,32.25
2607,2026-03-06T18:49:18.079000,18:49:18.079,-0.2249,0.94268,-10.41729,3.7231,2.6245,-3.6011,170.6,2.4,-36.5,-0.2249,-0.94268,10.41729,3.7231,-2.6245,-3.6011,-350.6,2.4,-36.5,340,3512,18886,32.57
2608,2026-03-06T18:49:18.179000,18:49:18.179,-0.67949,0.65078,-9.46025,1.3428,-5.3711,-2.4414,171.1,2.6,-36.1,-0.67949,-0.65078,9.46025,1.3428,5.3711,-2.4414,-351.1,2.6,-36.1,296,3604,18886,32.5
2609,2026-03-06T18:49:18.279000,18:49:18.279,-0.75127,0.65557,-9.69951,-3.2349,0.7324,-1.8311,171.2,2.8,-36.0,-0.75127,-0.65557,9.69951,-3.2349,-0.7324,-1.8311,-351.2,2.8,-36.0,306,3645,18942,32.44
2610,2026-03-06T18:49:18.378000,18:49:18.378,-0.71777,0.99053,-9.38369,-1.2817,-1.0986,-1.2207,171.1,2.8,-35.8,-0.71777,-0.99053,9.38369,-1.2817,1.0986,-1.2207,-351.1,2.8,-35.8,273,3565,19072,32.31
2611,2026-03-06T18:49:18.478000,18:49:18.478,-0.73213,0.80391,-10.12061,1.4038,1.8921,-1.0376,171.5,2.9,-35.7,-0.73213,-0.80391,10.12061,1.4038,-1.8921,-1.0376,-351.5,2.9,-35.7,241,3563,19096,32.57
2612,2026-03-06T18:49:18.578000,18:49:18.578,-0.55986,0.74648,-10.04404,-0.3662,-0.2441,-1.3428,171.7,2.8,-35.5,-0.55986,-0.74648,10.04404,-0.3662,0.2441,-1.3428,-351.7,2.8,-35.5,188,3567,19090,32.57
2613,2026-03-06T18:49:18.678000,18:49:18.678,-0.29668,0.93311,-9.8,-2.6855,0.9766,-0.3052,171.9,2.9,-35.5,-0.29668,-0.93311,9.8,-2.6855,-0.9766,-0.3052,-351.9,2.9,-35.5,141,3564,19061,32.44
2614,2026-03-06T18:49:18.777000,18:49:18.777,-0.3541,0.86611,-9.66123,3.7842,-2.0142,-1.8921,172.1,2.9,-35.4,-0.3541,-0.86611,9.66123,3.7842,2.0142,-1.8921,-352.1,2.9,-35.4,76,3472,19019,32.5
2615,2026-03-06T18:49:18.877000,18:49:18.877,-0.56943,0.62207,-8.58936,-3.54,-9.3994,-0.7324,172.7,3.4,-35.2,-0.56943,-0.62207,8.58936,-3.54,9.3994,-0.7324,-352.7,3.4,-35.2,52,3524,19009,32.44
2616,2026-03-06T18:49:18.977000,18:49:18.977,-1.29199,0.54072,-9.93877,6.4087,18.9209,-2.8687,173.1,3.3,-35.0,-1.29199,-0.54072,9.93877,6.4087,-18.9209,-2.8687,-353.1,3.3,-35.0,159,3489,19053,32.44
2617,2026-03-06T18:49:19.077000,18:49:19.077,-1.49297,0.11963,-10.8001,-8.1177,-13.7329,-4.2114,173.9,2.6,-34.5,-1.49297,-0.11963,10.8001,-8.1177,13.7329,-4.2114,-353.9,2.6,-34.5,-73,3679,19127,32.38
2618,2026-03-06T18:49:19.177000,18:49:19.177,0.33496,0.01914,-10.16367,-10.6201,-5.5542,5.9814,172.8,4.0,-34.9,0.33496,-0.01914,10.16367,-10.6201,5.5542,5.9814,-352.8,4.0,-34.9,148,3497,19052,32.5
2619,2026-03-06T18:49:19.277000,18:49:19.277,-0.26797,0.33018,-9.83828,7.6904,17.334,-1.709,173.0,3.3,-35.1,-0.26797,-0.33018,9.83828,7.6904,-17.334,-1.709,-353.0,3.3,-35.1,239,3280,18985,32.63
2620,2026-03-06T18:49:19.376000,18:49:19.376,-1.10537,0.11006,-8.71855,-2.7466,12.2681,1.77,174.0,1.3,-34.7,-1.10537,-0.11006,8.71855,-2.7466,-12.2681,1.77,-354.0,1.3,-34.7,-222,3418,18940,32.57
2621,2026-03-06T18:49:19.476000,18:49:19.476,-0.99053,0.41631,-10.31201,-4.0894,11.1694,3.3569,173.8,0.7,-35.1,-0.99053,-0.41631,10.31201,-4.0894,-11.1694,3.3569,-353.8,0.7,-35.1,-532,3414,18960,32.5
2622,2026-03-06T18:49:19.576000,18:49:19.576,-0.35889,0.49766,-10.81445,-11.9629,-3.9062,-4.3335,173.2,-0.5,-34.8,-0.35889,-0.49766,10.81445,-11.9629,3.9062,-4.3335,-353.2,-0.5,-34.8,-820,3252,18947,32.57
2623,2026-03-06T18:49:19.676000,18:49:19.676,0.71299,0.1292,-10.34072,3.3569,-21.4844,0.6714,173.1,2.2,-34.9,0.71299,-0.1292,10.34072,3.3569,21.4844,0.6714,-353.1,2.2,-34.9,-522,3000,18963,32.5
2624,2026-03-06T18:49:19.776000,18:49:19.776,0.48809,0.04785,-9.60859,17.7002,42.4194,3.7842,174.7,-0.1,-35.0,0.48809,-0.04785,9.60859,17.7002,-42.4194,3.7842,-354.7,-0.1,-35.0,-306,3137,18873,32.5
